mission_name,launch_date,time_from_launch_s,x_km,y_km,z_km,velocity_x_km_s,velocity_y_km_s,velocity_z_km_s,altitude_km,latitude_deg,longitude_deg,trajectory_source,rocket,launch_site,target_altitude_km,inclination_deg
ANDESITE,2020-06-13,535.0,-5905.665432403633,-2158.5605817238875,-2765.5928863206695,-0.8549199389270231,-9.742783464555627,5.003452618812352,490.9802647820504,-23.741604134530263,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,540.0,-5914.827505858606,-2202.3637864612115,-2733.7873139573885,-0.8122094026904694,-9.831919605369094,5.053327942544679,500.0301795567493,-23.419404722330288,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,545.0,-5915.820923179559,-2242.912229579944,-2698.4391760550225,-0.6507434308279407,-9.70036171378467,5.0518455481178,500.0289220752181,-23.09890774113437,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,550.0,-5916.430552013106,-2282.909807755474,-2663.3290232573495,-0.4936677801829358,-9.567192361151463,5.047567049129928,500.0276645936869,-22.781323635814974,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,555.0,-5916.668028204152,-2322.355261827551,-2628.4667273574883,-0.3409882753070997,-9.43253277400334,5.0405433693745705,500.02640711215565,-22.46671123997086,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,560.0,-5916.544992287963,-2361.247560151966,-2593.8619605753843,-0.19270796698237588,-9.296501953061185,5.0308262089100815,500.0251496306244,-22.155127760736214,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,565.0,-5916.073080973709,-2399.5858933755158,-2559.524193904151,-0.04882720127716356,-9.159216642845019,5.018467973068788,500.02389214909323,-21.846628801488734,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,570.0,-5915.263918787897,-2437.3696691072482,-2525.4626956603965,0.09065631100304439,-9.020791303930213,5.003521702486029,500.022634667562,-21.5412683841737,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,575.0,-5914.1291098824395,-2474.5985064948673,-2491.6865302338683,0.2257474245128858,-8.881338087807386,4.9860410042174355,500.02137718603075,-21.23909897124628,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,580.0,-5912.680230011512,-2511.27223071534,-2458.2045570315586,0.3564534892577577,-8.740966814305427,4.966079984008618,500.02011970449956,-20.94017148723479,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,585.0,-5910.928818681207,-2547.3908673885867,-2425.025429611283,0.48278428022568587,-8.59978495153691,4.9436931797773775,500.0188622229683,-20.64453533992882,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,590.0,-5908.8863714756,-2582.9546369229424,-2392.1575949995463,0.6047519268104256,-8.457897598324504,4.918935496364477,500.0176047414371,-20.352238441196192,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,595.0,-5906.5643325624505,-2617.963948801152,-2359.6092931884336,0.7223708420779358,-8.315407469066594,4.8918621416050385,500.0163472599059,-20.06332722743385,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,600.0,-5903.974087381578,-2652.419395815369,-2327.3885568060846,0.835657651929792,-8.172414880999387,4.862528563768685,500.01508977837466,-19.777846679657436,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,605.0,-5901.1269555185045,-2686.3217482596565,-2295.503210955248,0.9446311242187001,-8.029017743812108,4.830990390412642,500.0138322968434,-19.495840343235418,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,610.0,-5898.034183765727,-2719.6719480881893,-2263.9608732142874,1.0493120978722135,-7.885311551570922,4.797303368688243,500.01257481531223,-19.21735034727333,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,615.0,-5894.706939373674,-2752.471103047384,-2232.7689537949286,1.1497234120818158,-7.741389376906287,4.7615233071374945,500.011317333781,-18.942417423654,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,620.0,-5891.156303493047,-2784.7204807899006,-2201.9346558509756,1.2458898356150327,-7.597341867417391,4.723706019012731,500.01005985224975,-18.671080925739858,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,625.0,-5887.393264810092,-2816.421502978315,-2171.4649759321637,1.3378379963086056,-7.4532572442464105,4.683907267148756,500.00880237071857,-18.40337884674345,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,630.0,-5883.428713375885,-2847.575739386229,-2141.3667045772513,1.4255963108011314,-7.3092213027742226,4.642182710413446,500.00754488918733,-18.13934783777222,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,635.0,-5879.273434630637,-2878.1849020041795,-2111.6464270404417,1.509194914563201,-7.165317415388155,4.598587851759262,500.0062874076561,-17.87902322555361,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,640.0,-5874.93810362361,-2908.250839157773,-2082.3105241451854,1.5886655922831046,-7.021626536271466,4.553177987894939,500.0050299261249,-17.62243902984662,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,645.0,-5870.433279429095,-2937.77552964509,-2053.365173259395,1.6640417086654904,-6.878227208163115,4.506008160593257,500.00377244459366,-17.36962798054565,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,650.0,-5865.7693997585775,-2966.76107690034,-2024.816349386124,1.7353581396998454,-6.735195571035561,4.457133109647821,500.0025149630624,-17.120621534482417,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,655.0,-5860.956775769034,-2995.2097031905255,-1996.6698263637495,1.8026512044548182,-6.592605372637317,4.4066072274886166,500.00125748153124,-16.87544989193174,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
ANDESITE,2020-06-13,660.0,-5856.005587067086,-3023.1237438516,-1968.9311781697083,1.8659585974533102,-6.4505279808462275,4.354484515463297,500.0,-16.63414201282648,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Electron,"Rocket Lab LC-1, New Zealand",500.0,51.6
Soyuz MS-17,2020-10-14,0.0,1991.6778338274437,3960.871644818185,4585.3404246887385,-0.28852729017673895,0.14585739179817936,0.0007216247371809867,0.0,45.965,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,5.0,1990.2695615078715,3961.7137268897964,4585.4790309255195,-0.27759561093144836,0.19112790217262343,0.0554293017346403,0.18303934808925693,45.96509067508203,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,10.0,1988.8797725947884,3962.7832056994603,4585.899148983314,-0.28022539220211184,0.23661789157783597,0.11291519054842367,0.7159133266804399,45.96556913546174,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,15.0,1987.449991946992,3964.0789978891526,4586.610260013609,-0.2932799637394911,0.2815663383285595,0.1716697977764967,1.5866185635874,45.9666692196877,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,20.0,1985.9320874446616,3965.59733176778,4587.616656022518,-0.3152755304150598,0.3255709426360148,0.23093801451892257,2.781040241645556,45.968577081820335,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,25.0,1984.2840375112228,3967.3328158993686,4588.919546779855,-0.3451856640333562,0.3683635049513963,0.290218382722624,4.283811921765306,45.97145039210326,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,30.0,1982.4683361182867,3969.2789541740813,4590.517990176406,-0.38220740544844156,0.4097532238756253,0.34914941218781465,6.078812290036054,45.97542573042893,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,35.0,1980.451123652534,3971.4284695183533,4592.409450754678,-0.42567339784698494,0.4496008891857944,0.40746123830873826,8.149503521303506,45.98062266409732,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,40.0,1978.2016242814357,3973.7735299627348,4594.590180539799,-0.47500973246176315,0.4878042132741414,0.46494950964076426,10.479177299661938,45.98714640064,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,45.0,1975.6917411595339,3976.305915467454,4597.055497381516,-0.5297125042060196,0.5242883855295928,0.521459180872554,13.051139577262358,45.99508969552494,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,50.0,1972.895744159552,3979.0171448555875,4599.799996912735,-0.5893332884379859,0.558999510396335,0.5768735119483724,15.84885140567682,46.00453431757414,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,55.0,1969.7900172141212,3981.898574142594,4602.817718218964,-0.6534693748340816,0.5918998184497244,0.6311061366129812,18.85603687487787,46.015552227030234,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,60.0,1966.3528469963712,3984.9414735037067,4606.102275576672,-0.7217567583748934,0.6229640545427098,0.6840950996786136,22.056765755317254,46.02820655357835,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,65.0,1962.564242111853,3988.137087817355,4609.646964379851,-0.7938648355943119,0.6521766936732617,0.7357982411314221,25.435516326861997,46.04255242679718,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,70.0,1958.4057762652137,3991.4766842913887,4613.444846800035,-0.869492214652045,0.6795297648391586,0.7861895490805089,28.9772225042725,46.05863769129198,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,75.0,1953.8604494232106,3994.9515901053,4617.4888219229,-0.9483633353513288,0.705021118599316,0.8352562249223299,32.66730864084815,46.076503535367635,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,80.0,1948.9125648987533,3998.553221654114,4621.771682689782,-1.0302256169425392,0.7286530554305665,0.8829963065566505,36.49171403590022,46.096185043721135,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,85.0,1943.5476208196626,4002.273107181977,4626.28616212787,-1.1148470198582965,0.750431234716811,0.9294167296252518,40.436909581603004,46.11771168298943,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,90.0,1937.7522100736164,4006.1029044539755,4631.024972028831,-1.202014009369657,0.7703637686779319,0.9745317082955394,44.48990807074627,46.14110774628792,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,95.0,1931.5139326791987,4010.0344136818157,4635.98083355492,-1.2915296897650987,0.7884605278814403,1.0183614222056465,48.63826914819825,46.16639274056745,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,100.0,1924.8213154176997,4014.059587156939,4641.146502554816,-1.3832122316261999,0.8047325552834905,1.0609309069480521,52.87010026895171,46.193581739731364,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,105.0,1917.6637384691521,4018.170536114988,4646.514790272105,-1.4768934421450763,0.8191916032995399,1.1022691362142634,57.17405443703642,46.22268570493861,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,110.0,1910.0313706278016,4022.359534952974,4652.078579269466,-1.5724175006841339,0.831849764945851,1.1424082625592682,61.53932516629276,46.25371176561899,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,115.0,1901.9151078315401,4026.6190241051513,4657.830837204139,-1.6696398306810725,0.8427191653926243,1.1813829705439964,65.95563982860534,46.28666348423774,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,120.0,1893.3065193757132,4030.941610641361,4663.764626418134,-1.7684260898101394,0.851811723083596,1.2192299473702626,70.4132506640693,46.32154108533311,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,125.0,1884.1977982692877,4035.3200687112635,4669.873112668331,-1.8686512280073837,0.8591389688405964,1.2559874467933634,74.90292614095843,46.35834166664376,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,130.0,1874.5817129757622,4039.7473375500804,4676.149570673431,-1.9701987205709035,0.8647118550475867,1.291694884731521,79.41593878226193,46.397059398606785,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,135.0,1864.4515709027596,4044.2165205071706,4682.58738875078,-2.072959728467083,0.86854070217867,1.3263925921280724,83.94405630629991,46.437685677819005,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,140.0,1853.8011728479705,4048.720881676042,4689.180072347798,-2.176832525393179,0.8706350166818577,1.3601214749362653,88.4795277582253,46.480209309516674,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,145.0,1842.6247843695871,4053.2538429497513,4695.921244872768,-2.2817218005528113,0.8710034929518242,1.3929228740341162,93.01507280800986,46.524616622530026,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,150.0,1830.9171018464704,4057.808981804149,4702.804650569578,-2.387538103323617,0.8696539449892102,1.4248383752910438,97.54387138820975,46.57089160411597,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,155.0,1818.6732178298869,4062.380025564581,4709.824153236409,-2.4941974058046803,0.8665931970565787,1.4559095991398066,102.05954792714321,46.61901602871191,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,160.0,1805.8886017511375,4066.9608489074453,4716.973736012732,-2.6016205354692667,0.8618271566991021,1.4861781837549533,106.55616272671188,46.66896953076339,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,165.0,1792.5590715724732,4071.5454708953453,4724.247502450829,-2.70973277187787,0.8553607615573066,1.5156856548650701,111.02820139979752,46.720729709273215,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,170.0,1778.6807650342446,4076.1280479371803,4731.639672659586,-2.8184635279818853,0.8471978865794602,1.544473268096474,115.47055812738493,46.77427222413277,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,175.0,1764.2501277219233,4080.7028716153877,4739.144582222611,-2.927745885871442,0.8373414654629644,1.5725820771818007,119.87852866618006,46.829570834271124,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,180.0,1749.263890241486,4085.264366087627,4746.756682813944,-3.037516281614184,0.8257934605299153,1.6000528547003983,124.24780131458853,46.886597474169946,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,185.0,1733.7190448137421,4089.8070810639724,4754.470537471914,-3.147714257896907,0.8125547894109848,1.6269259757406163,128.57444114746784,46.94532232250162,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,190.0,1717.61283267476,4094.325687972605,4762.280817731291,-3.2582821471614394,0.7976253866864635,1.6532414476846486,132.8548805887616,47.00571383302703,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,195.0,1700.9427315481373,4098.814977653424,4770.182302683581,-3.3691647691949305,0.7810042691940303,1.6790389472959064,137.08591237054375,47.06773876564997,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,200.0,1683.7064395777886,4103.269858533567,4778.169879393652,-3.480309189478098,0.762689542722739,1.7043578012629896,141.26468289779044,47.13136222897516,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,205.0,1665.9018553618691,4107.685347413711,4786.23853493488,-3.591664569293634,0.7426782981869237,1.7292368516342957,145.3886739244151,47.19654772335589,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,210.0,1647.5270712767253,4112.056567485136,4794.383354789949,-3.703181907211132,0.7209667155412691,1.7537145454790117,149.45569696526306,47.26325714413356,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,215.0,1628.5803666094105,4116.378746919207,4802.599522024006,-3.814813795528315,0.6975501707546043,1.777829029637858,153.46388856774766,47.331450784790995,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,220.0,1609.060190900253,4120.6472162640885,4810.882316997871,-3.926514269315589,0.6724231833117367,1.801618074927478,157.41170281354024,47.40108737167536,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,225.0,1588.965154673336,4124.857402961574,4819.227112015407,-4.038238640128763,0.6455794355362763,1.825119077455366,161.2979002583791,47.472124065696114,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,230.0,1568.2940177324283,4129.004824913192,4827.629365314253,-4.149943369605722,0.6170117288359331,1.8483689906943486,165.12153524497762,47.5445164699371,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,235.0,1547.0456875940768,4133.085091503117,4836.084622298839,-4.261585854403433,0.5867121570417233,1.871404497765538,168.8819557648347,47.618218610109146,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,240.0,1525.219210655321,4137.093900773533,4844.588513482043,-4.373124284675074,0.5546721279789342,1.8942620134560006,172.5787967150245,47.693182934035804,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,245.0,1502.8137604983203,4141.027037575104,4853.136754262289,-4.48451752348717,0.5208823476254935,1.916977645178756,176.2119745544262,47.769360320534794,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,250.0,1479.8286329040432,4144.88036766857,4861.725138288479,-4.595724989020171,0.48533284305138646,1.9395871914484606,179.7816763265923,47.846700058299675,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,255.0,1456.2632391035065,4148.649833644838,4870.349533476152,-4.706706545573996,0.44801297015849584,1.9621261222338404,183.2883514001776,47.925149832539375,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,260.0,1432.1171033314315,4152.3314559224655,4879.005883476948,-4.817422353750172,0.4089115635090846,1.984629720895728,186.73271146421706,48.004655702228874,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,265.0,1407.3898564638594,4155.921330139656,4887.6902054778275,-4.927832765977753,0.36801695899679376,2.007133075139972,190.11572466818328,48.08516208532546,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,270.0,1382.0812276722738,4159.41562575831,4896.398589946111,-5.037898228690019,0.3253170084029344,2.0296710580042383,193.43861162562962,48.166611750888265,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,275.0,1356.1910424169198,4162.8105811199985,4905.127194641382,-5.147579193297329,0.28079911721374223,2.0522783262620603,196.7028363326655,48.248945785503984,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,280.0,1329.7192183248928,4166.102500335215,4913.872241366213,-5.256836029986489,0.2344502774798169,2.0749893110491806,199.91009981247387,48.33210356897935,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,285.0,1302.665761904671,4169.287754190825,4922.630017562157,-5.36562892155274,0.1862572040985362,2.097838329513327,203.0623401118197,48.4160227513551,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,290.0,1275.0307646194815,4172.36277801264,4931.396874254139,-5.473917782370676,0.1362063770052676,2.120859576203049,206.16172753925036,48.50063922854581,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,295.0,1246.814396615199,4175.3240708227695,4940.1692261176595,-5.581662180108302,0.08428408416027951,2.1440871137980553,209.21066189540818,48.58588712655403,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,300.0,1218.016906863501,4178.168191292184,4948.943546205691,-5.688821269313932,0.030476478274909555,2.167554867311811,212.2117649487939,48.671698762779734,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,305.0,1188.6386209975283,4180.891755137865,4957.716362968785,-5.795353726917688,-0.025230369711547726,2.191296610999203,215.16787503460733,48.7580046173005,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,310.0,1158.679937312572,4183.491435986083,4966.484261993415,-5.90121767865861,-0.0828503363007006,2.2153460533995633,218.08204705474742,48.84473331363883,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,315.0,1128.1413244384514,4185.963964086262,4975.243884714701,-6.006370638391756,-0.14239716629099258,2.239736843175914,220.9575491730565,48.93181159320462,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
Soyuz MS-17,2020-10-14,320.0,1097.0233169583892,4188.3061252980615,4983.99192791648,-6.110769452228118,-0.2038844205342062,2.264502536475818,223.7978599252528,49.01916429716699,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Soyuz-2.1a,"Baikonur, Kazakhstan",400.0,51.66
